Country,SalesRep_Code,salesrepemployeeid_z,yearmonth,MTD Sales,MTD Target,UserKey_4Map,Column1
ID,MRBJRE01,ifauzan,2024-07-01,1057739130.0,850299084.0,ID_MR_MRBJRE01,-207440046.0
ID,MRYOSP01,hyuswoko,2024-07-01,246196042.0,495785180.0,ID_MR_MRYOSP01,249589138.0
ID,MRBDRE02,jjatnika,2024-07-01,602420574.0,413870928.0,ID_MR_MRBDRE02,-188549646.0
ID,MRJKME17,psari,2024-07-01,194630279.0,180424836.0,ID_MR_MRJKME17,-14205443.0
ID,MRBDCV03,rwaji,2024-07-01,433023361.79999995,390479636.0,ID_MR_MRBDCV03,-42543725.79999995
ID,MRMKRE01,ffirsal,2024-07-01,459004901.0,383193610.0,ID_MR_MRMKRE01,-75811291.0
ID,MRJKCV04,almaruta,2024-07-01,630030636.0,543970597.0,ID_MR_MRJKCV04,-86060039.0
ID,MRPBVM01,aaprillia,2024-07-01,274950911.0,261036963.0,ID_MR_MRPBVM01,-13913948.0
ID,MRPDSP01,jsetiono,2024-07-01,612300019.0,475967272.0,ID_MR_MRPDSP01,-136332747.0
ID,MRBDME05,hnwanti,2024-07-01,135694341.25,150475498.0,ID_MR_MRBDME05,14781156.75
ID,MRMKRE02,rgunadiawan,2024-07-01,414096109.0,345655151.0,ID_MR_MRMKRE02,-68440958.0
ID,MRMKVM03,ssuhuriah,2024-07-01,211425669.0,231714774.0,ID_MR_MRMKVM03,20289105.0
ID,MRMNVM01,lmkatiandagho,2024-07-01,289204074.0,406130916.0,ID_MR_MRMNVM01,116926842.0
ID,MRSBCV03,musyafii,2024-07-01,301119147.0,265299638.0,ID_MR_MRSBCV03,-35819509.0
ID,MRSKRE01,ihidayat,2024-07-01,460967486.25,443887475.0,ID_MR_MRSKRE01,-17080011.25
ID,MRCRVM01,afebriyani,2024-07-01,307547181.0,289249958.0,ID_MR_MRCRVM01,-18297223.0
ID,MRJKRE07,pdmtua,2024-07-01,290172267.8,467453080.0,ID_MR_MRJKRE07,177280812.2
ID,MRSMRE02,adkurniawan,2024-07-01,573933303.0,408506265.0,ID_MR_MRSMRE02,-165427038.0
ID,MRTMRE01,adlhakim,2024-07-01,1822034246.2500002,1212915221.0,ID_MR_MRTMRE01,-609119025.2500002
ID,MRJKCV13,mifauzi,2024-07-01,104513749.0,117551672.0,ID_MR_MRJKCV13,13037923.0
ID,MRSDVM01,enurbayani,2024-07-01,474519035.0,606761250.0,ID_MR_MRSDVM01,132242215.0
ID,MRBAVM01,dmulyana,2024-07-01,207728068.0,210065709.0,ID_MR_MRBAVM01,2337641.0
ID,MRSDRE01,arajab,2024-07-01,547254588.0,513156350.0,ID_MR_MRSDRE01,-34098238.0
ID,MRSMCV02,aedwidyaningrum,2024-07-01,236094054.0,237775526.0,ID_MR_MRSMCV02,1681472.0
ID,MRCRRE02,bprasojo,2024-07-01,486918465.0,363837165.0,ID_MR_MRCRRE02,-123081300.0
ID,MRMDME02,inurwan,2024-07-01,155942963.0,178932720.0,ID_MR_MRMDME02,22989757.0
ID,MRMLRE01,hekurniawan,2024-07-01,369478065.0,307212200.0,ID_MR_MRMLRE01,-62265865.0
ID,MRJKCV18,nadharma,2024-07-01,281028051.0,251411938.0,ID_MR_MRJKCV18,-29616113.0
ID,MRBDME03,vcharesa,2024-07-01,295544751.70000005,313114976.0,ID_MR_MRBDME03,17570224.299999952
ID,MRJKME15,imnugroho,2024-07-01,119984001.0,142064038.0,ID_MR_MRJKME15,22080037.0
ID,MRJKRE09,szulkarnaen,2024-07-01,224910673.0,331296033.0,ID_MR_MRJKRE09,106385360.0
ID,MRPDVM01,wwandini,2024-07-01,126172191.0,166025064.0,ID_MR_MRPDVM01,39852873.0
ID,MRPSRE01,szendrato,2024-07-01,333972436.0,342277206.0,ID_MR_MRPSRE01,8304770.0
ID,MRSBME05,mrizal,2024-07-01,138102827.0,123213252.0,ID_MR_MRSBME05,-14889575.0
ID,MRYOVM02,sbprasetya,2024-07-01,170430404.0,176980102.0,ID_MR_MRYOVM02,6549698.0
ID,MRBDME04,ibsyahbana,2024-07-01,241164886.4,219067792.0,ID_MR_MRBDME04,-22097094.400000006
ID,MRJKCV01,bdkurniawan,2024-07-01,440504184.0,391611688.0,ID_MR_MRJKCV01,-48892496.0
ID,MRSBRE02,ptoyadhiprata,2024-07-01,571079867.0,515842237.0,ID_MR_MRSBRE02,-55237630.0
ID,MRJKME24,rbasuki,2024-07-01,274498392.0,240939872.0,ID_MR_MRJKME24,-33558520.0
ID,MRPBVM03,maklubis,2024-07-01,205728639.0,261664914.0,ID_MR_MRPBVM03,55936275.0
ID,MRJKCV12,derahman,2024-07-01,494061321.0,509135488.0,ID_MR_MRJKCV12,15074167.0
ID,MRMLCV01,twlestari,2024-07-01,147895975.0,138027380.0,ID_MR_MRMLCV01,-9868595.0
ID,MRJKCV06,mqmawardi,2024-07-01,312295365.0,295392514.0,ID_MR_MRJKCV06,-16902851.0
ID,MRJKCV09,esiswanto,2024-07-01,235027512.0,266677708.0,ID_MR_MRJKCV09,31650196.0
ID,MRKURE01,swsatria,2024-07-01,313738057.0,275881679.0,ID_MR_MRKURE01,-37856378.0
ID,MRCLME01,rphartanti,2024-07-01,26621951.0,99920519.0,ID_MR_MRCLME01,73298568.0
ID,MRJKCV15,lmimanda,2024-07-01,223703520.0,191838908.0,ID_MR_MRJKCV15,-31864612.0
ID,MRJKME08,eanggraeny,2024-07-01,95745356.0,143825960.0,ID_MR_MRJKME08,48080604.0
ID,MRJKME19,sswasono,2024-07-01,90496516.0,97060895.0,ID_MR_MRJKME19,6564379.0
ID,MRJKCV07,hnprasetyo,2024-07-01,568847471.0,360082692.0,ID_MR_MRJKCV07,-208764779.0
ID,MRJKRE10,ttoso,2024-07-01,292229258.0,345027385.0,ID_MR_MRJKRE10,52798127.0
ID,MRPBRE01,eapriadi,2024-07-01,454474126.0,521960084.0,ID_MR_MRPBRE01,67485958.0
ID,MRPKVM01,mrhfitri,2024-07-01,439227410.0,344547552.0,ID_MR_MRPKVM01,-94679858.0
ID,MRSBME07,amahendra,2024-07-01,86216592.0,122229930.0,ID_MR_MRSBME07,36013338.0
ID,MRSBRE01,mirosjadi,2024-07-01,502821305.0,448817299.0,ID_MR_MRSBRE01,-54004006.0
ID,MRSOVM01,sisworowati,2024-07-01,138298891.0,130769912.0,ID_MR_MRSOVM01,-7528979.0
ID,MRJKME07,arputra,2024-07-01,316859691.0,136448568.0,ID_MR_MRJKME07,-180411123.0
ID,MRJKSP02,msuhaeri,2024-07-01,608597793.0,581978864.0,ID_MR_MRJKSP02,-26618929.0
ID,MRSBME03,berwanto,2024-07-01,90427485.0,86987070.0,ID_MR_MRSBME03,-3440415.0
ID,MRJKCV16,mmpuspita,2024-07-01,134699249.0,147887748.0,ID_MR_MRJKCV16,13188499.0
ID,MRBDME02,irwsetiawan,2024-07-01,327710970.4,204313008.0,ID_MR_MRBDME02,-123397962.39999998
ID,MRJKCV02,esuseli,2024-07-01,258459044.0,218845508.0,ID_MR_MRJKCV02,-39613536.0
ID,MRJKME06,rrosnovianti,2024-07-01,534852783.0,310664836.0,ID_MR_MRJKME06,-224187947.0
ID,MRMNRE01,ispinatik,2024-07-01,245327812.0,393500794.0,ID_MR_MRMNRE01,148172982.0
ID,MRSBME06,yfebriwadi,2024-07-01,134753049.0,114369634.0,ID_MR_MRSBME06,-20383415.0
ID,MRBDCV01,ftadhytama,2024-07-01,395475254.2,324211386.0,ID_MR_MRBDCV01,-71263868.19999999
ID,MRSBME02,lragnesia,2024-07-01,95209094.0,85721112.0,ID_MR_MRSBME02,-9487982.0
ID,MRSORE01,bawibowo,2024-07-01,734446228.0,623697285.0,ID_MR_MRSORE01,-110748943.0
ID,MRJKCV17,otaufik,2024-07-01,330117740.0,267262544.0,ID_MR_MRJKCV17,-62855196.0
ID,MRMLME01,mdrismayanto,2024-07-01,88285369.0,82418971.0,ID_MR_MRMLME01,-5866398.0
ID,MRJKOF01,rridhatama,2024-07-01,257334650.23999998,217534272.0,ID_MR_MRJKOF01,-39800378.23999998
ID,MRJKSP01,ccahaya,2024-07-01,1003948430.0,742082368.0,ID_MR_MRJKSP01,-261866062.0
ID,MRYOVM01,nfuad,2024-07-01,71024023.0,116705229.0,ID_MR_MRYOVM01,45681206.0
ID,MRJKME20,arareza,2024-07-01,206723077.0,283942012.0,ID_MR_MRJKME20,77218935.0
ID,MRJKME27,fmsitompul,2024-07-01,179957379.0,126430715.0,ID_MR_MRJKME27,-53526664.0
ID,MRSBME01,aharianto,2024-07-01,102504049.0,95951180.0,ID_MR_MRSBME01,-6552869.0
ID,MRJKRE06,mratnaningtyas,2024-07-01,540860078.0,380028357.0,ID_MR_MRJKRE06,-160831721.0
ID,MRBPVM01,arauf,2024-07-01,165485539.0,277097679.0,ID_MR_MRBPVM01,111612140.0
ID,MRMDRE01,apakpahan,2024-07-01,273503487.0,327815349.0,ID_MR_MRMDRE01,54311862.0
ID,MRJKME22,jgribaldy;mihsan,2024-07-01,205659433.0,267262700.0,ID_MR_MRJKME22,61603267.0
ID,MRSMRE01,anherlambang,2024-07-01,435401066.0,468140150.0,ID_MR_MRSMRE01,32739084.0
ID,MRJBDC02,msinwanudin,2024-07-01,248072714.0,234000427.0,ID_MR_MRJBDC02,-14072287.0
ID,MRPTDC01,sfatimah,2024-07-01,523840622.0,470322156.0,ID_MR_MRPTDC01,-53518466.0
ID,MRMDD101,rmuhammad,2024-07-01,181793187.0,235543384.0,ID_MR_MRMDD101,53750197.0
ID,MRBDDC03,tegustina,2024-07-01,419944195.0,304823544.0,ID_MR_MRBDDC03,-115120651.0
ID,MRJKD102,dindriati,2024-07-01,340962174.0,346103360.0,ID_MR_MRJKD102,5141186.0
ID,MRMKD101,aontar,2024-07-01,157342363.0,151071163.0,ID_MR_MRMKD101,-6271200.0
ID,MRTGD204,srifai,2024-07-01,98229980.0,183605928.0,ID_MR_MRTGD204,85375948.0
ID,MRJKD112,hkomalasari,2024-07-01,259557620.0,270263860.0,ID_MR_MRJKD112,10706240.0
ID,MRBJDC01,lloreniawaty,2024-07-01,125086771.0,185423640.0,ID_MR_MRBJDC01,60336869.0
ID,MRPBDC02,ailubis,2024-07-01,243341813.0,289297976.0,ID_MR_MRPBDC02,45956163.0
ID,MRSBD202,opriambodo,2024-07-01,152558118.0,188503016.0,ID_MR_MRSBD202,35944898.0
ID,MRSDDC01,errinaldy,2024-07-01,157872217.0,278897176.0,ID_MR_MRSDDC01,121024959.0
ID,MRMNDC01,zmachmud,2024-07-01,97478991.0,155158488.0,ID_MR_MRMNDC01,57679497.0
ID,MRJKD204,azarifin,2024-07-01,144546881.0,171314254.0,ID_MR_MRJKD204,26767373.0
ID,MRSBD101,anarifiyanto,2024-07-01,107161339.0,240190760.0,ID_MR_MRSBD101,133029421.0
ID,MRJKD105,kirpan,2024-07-01,181756359.0,209253722.0,ID_MR_MRJKD105,27497363.0
ID,MRBADC01,ppomdi,2024-07-01,216659953.0,544702988.0,ID_MR_MRBADC01,328043035.0
ID,MRPKDC01,dannisa,2024-07-01,181177296.0,149113296.0,ID_MR_MRPKDC01,-32064000.0
ID,MRBGDC02,iprakosa,2024-07-01,123488781.0,210625488.0,ID_MR_MRBGDC02,87136707.0
ID,MRJKD104,jmartin,2024-07-01,392206811.0,196312668.0,ID_MR_MRJKD104,-195894143.0
ID,MRTGD201,nkmanurung,2024-07-01,185004675.0,215604088.0,ID_MR_MRTGD201,30599413.0
ID,MRTMDC01,aaputra,2024-07-01,473461948.0,327705246.0,ID_MR_MRTMDC01,-145756702.0
ID,MRBKDC01,wwarastri,2024-07-01,380017662.0,260204864.0,ID_MR_MRBKDC01,-119812798.0
ID,MRJKD110,fginting,2024-07-01,164068896.0,248160932.0,ID_MR_MRJKD110,84092036.0
ID,MRPKDC02,lsinaga,2024-07-01,271795984.0,284784389.0,ID_MR_MRPKDC02,12988405.0
ID,MRDPD101,nkertiasih,2024-07-01,265742133.0,222123760.0,ID_MR_MRDPD101,-43618373.0
ID,MRJKD108,iindrayani,2024-07-01,199197527.0,250223488.0,ID_MR_MRJKD108,51025961.0
ID,MRBGDC01,naini;vmagnesti,2024-07-01,115998165.0,237867120.0,ID_MR_MRBGDC01,121868955.0
ID,MRBKDC02,gmsari,2024-07-01,293842799.0,278820670.0,ID_MR_MRBKDC02,-15022129.0
ID,MRPWDC02,aisetianto,2024-07-01,124721605.0,259349555.0,ID_MR_MRPWDC02,134627950.0
ID,MRJKD103,dheriyadi,2024-07-01,467298151.0,428915920.0,ID_MR_MRJKD103,-38382231.0
ID,MRJKD107,fwaruwu,2024-07-01,143014455.0,169123398.0,ID_MR_MRJKD107,26108943.0
ID,MRJBDC01,ekwahyudi,2024-07-01,168502200.0,147156587.0,ID_MR_MRJBDC01,-21345613.0
ID,MRJKD109,azulfikar,2024-07-01,144199605.0,204676408.0,ID_MR_MRJKD109,60476803.0
ID,MRBDAB01,ajuwita,2024-07-01,467874358.0,452083456.0,ID_MR_MRBDAB01,-15790902.0
ID,MRSMDP01,nnahariyah,2024-07-01,128314539.0,120026322.0,ID_MR_MRSMDP01,-8288217.0
ID,MRJKAB02,upriyatna,2024-07-01,718288137.0,813217264.0,ID_MR_MRJKAB02,94929127.0
ID,MRDPAB01,mludfi,2024-07-01,307920704.0,312562980.0,ID_MR_MRDPAB01,4642276.0
ID,MRSOCKX01,awijaya,2024-07-01,374089313.0,257683191.0,ID_MR_MRSOCKX01,-116406122.0
ID,MRMDDC01,ajakaria,2024-07-01,291689493.0,293853512.0,ID_MR_MRMDDC01,2164019.0
ID,MRKDDC01,twahyuni,2024-07-01,396179734.0,318582247.0,ID_MR_MRKDDC01,-77597487.0
ID,MRCRDC01,zsuwardi,2024-07-01,189637909.0,209629851.0,ID_MR_MRCRDC01,19991942.0
ID,MRJKOL06,ssyaban,2024-07-01,739345939.0,846754276.0,ID_MR_MRJKOL06,107408337.0
ID,MRDPD202,esari,2024-07-01,815204070.0,620662816.0,ID_MR_MRDPD202,-194541254.0
ID,MRJKDC01,ypuji,2024-07-01,165226430.0,246178748.0,ID_MR_MRJKDC01,80952318.0
ID,MRJKD203,rmargining,2024-07-01,360975799.0,292874456.0,ID_MR_MRJKD203,-68101343.0
ID,MRSBCKX01,sasiyah,2024-07-01,84905888.0,133661551.0,ID_MR_MRSBCKX01,48755663.0
ID,MRSMCN01,sarezwari,2024-07-01,85026291.0,106587231.0,ID_MR_MRSMCN01,21560940.0
ID,MRMDCKX01,mdsufani,2024-07-01,254559067.0,191746077.0,ID_MR_MRMDCKX01,-62812990.0
ID,MRSMOB01,aprabowo,2024-07-01,386324476.0,417542907.0,ID_MR_MRSMOB01,31218431.0
ID,MRYOCN01,nasyahrani,2024-07-01,122051236.0,138524415.0,ID_MR_MRYOCN01,16473179.0
ID,MRMDOC01,inovita,2024-07-01,466667377.0,681407924.0,ID_MR_MRMDOC01,214740547.0
ID,MRMDCV01,rgsilitonga,2024-07-01,330189362.0,309069240.0,ID_MR_MRMDCV01,-21120122.0
ID,MRBLVM01,wfilly,2024-07-01,247807360.0,329888349.0,ID_MR_MRBLVM01,82080989.0
ID,MRSBME04,sdjoyoprawiro,2024-07-01,105199285.0,97569453.0,ID_MR_MRSBME04,-7629832.0
ID,MRJKCV22,shwibowo,2024-07-01,199452413.0,229554408.0,ID_MR_MRJKCV22,30101995.0
ID,MRJKCV11,griyanto,2024-07-01,672351934.0,482194792.0,ID_MR_MRJKCV11,-190157142.0
ID,MRJKME05,nnuryanto,2024-07-01,249586738.0,227278534.0,ID_MR_MRJKME05,-22308204.0
ID,MRJKRE01,rwahab,2024-07-01,350307988.0,500768808.0,ID_MR_MRJKRE01,150460820.0
ID,MRJKRE04,gkcsumirat,2024-07-01,290145420.0,328103901.0,ID_MR_MRJKRE04,37958481.0
ID,MRSBSP01,wwinaryo,2024-07-01,397573942.0,381785720.0,ID_MR_MRSBSP01,-15788222.0
ID,MRPTRE01,herherman,2024-07-01,354055147.0,367772345.0,ID_MR_MRPTRE01,13717198.0
ID,MRJKCV03,pamulia,2024-07-01,400472771.0,360885176.0,ID_MR_MRJKCV03,-39587595.0
ID,MRJKME29,wjanuarjo,2024-07-01,71881576.0,123517773.0,ID_MR_MRJKME29,51636197.0
ID,MRBTVM01,ipibriani,2024-07-01,275729448.0,190589243.0,ID_MR_MRBTVM01,-85140205.0
ID,MRJKME03,datmoko,2024-07-01,312926417.0,216616751.0,ID_MR_MRJKME03,-96309666.0
ID,MRBARE01,jmuhaini,2024-07-01,387897489.0,362790084.0,ID_MR_MRBARE01,-25107405.0
ID,MRPKRE01,pehutahaean,2024-07-01,485350831.0,427309086.0,ID_MR_MRPKRE01,-58041745.0
ID,MRJKCV10,arosadi,2024-07-01,636596363.0,423207179.0,ID_MR_MRJKCV10,-213389184.0
ID,MRJKME25,ranita,2024-07-01,84284346.0,231493196.0,ID_MR_MRJKME25,147208850.0
ID,MRBDRE01,msahid,2024-07-01,532469985.25,410701322.0,ID_MR_MRBDRE01,-121768663.25
ID,MRSMME02,taprisetiawan,2024-07-01,129984032.0,147635564.0,ID_MR_MRSMME02,17651532.0
ID,MRJKOF02,aibputri,2024-07-01,407379191.6899999,217534272.0,ID_MR_MRJKOF02,-189844919.68999988
ID,MRCRRE01,abasir,2024-07-01,256488750.0,308072965.0,ID_MR_MRCRRE01,51584215.0
ID,MRJKME18,rsuparyono,2024-07-01,78543487.0,83752836.0,ID_MR_MRJKME18,5209349.0
ID,MRJKME10,atshartutik,2024-07-01,412153632.0,336813258.0,ID_MR_MRJKME10,-75340374.0
ID,MRPDDC01,wfachriandi,2024-07-01,355509771.0,402180462.0,ID_MR_MRPDDC01,46670691.0
ID,MRJKD205,yseptiarini,2024-07-01,228163042.0,235381680.0,ID_MR_MRJKD205,7218638.0
ID,MRJKD202,trahayu,2024-07-01,127220948.0,184191365.0,ID_MR_MRJKD202,56970417.0
ID,MRMDD102,nasmiry,2024-07-01,139520702.0,157706288.0,ID_MR_MRMDD102,18185586.0
ID,MRSBAL01,eysilalahi,2024-07-01,1799771991.0,1575655360.0,ID_MR_MRSBAL01,-224116631.0
ID,MRMDD202,ahutabarat,2024-07-01,148491210.0,145634992.0,ID_MR_MRMDD202,-2856218.0
ID,MRMLCKX01,hwwwardhana,2024-07-01,96251656.0,196516064.0,ID_MR_MRMLCKX01,100264408.0
ID,MRBDOL01,nvijayanti,2024-07-01,804960414.0,820107592.0,ID_MR_MRBDOL01,15147178.0
ID,MRJKME26,epamuji,2024-07-01,169749201.0,231493196.0,ID_MR_MRJKME26,61743995.0
ID,MRMKVM02,hjlatuihamallo,2024-07-01,192100871.0,234620788.0,ID_MR_MRMKVM02,42519917.0
ID,MRSMME03,miasetyo,2024-07-01,33681330.0,78513863.0,ID_MR_MRSMME03,44832533.0
ID,MRJKME13,earyanto,2024-07-01,216741157.5,230742214.0,ID_MR_MRJKME13,14001056.5
ID,MRMAD201,tindriyastuti,2024-07-01,502303972.0,457643296.0,ID_MR_MRMAD201,-44660676.0
ID,MRBDDC01,nandhyani,2024-07-01,272966924.0,185110768.0,ID_MR_MRBDDC01,-87856156.0
ID,MRTGD202,esriwulandari,2024-07-01,214110086.0,192458288.0,ID_MR_MRTGD202,-21651798.0
ID,MRJKD113,dkrisdiantoro,2024-07-01,250740912.0,186110440.0,ID_MR_MRJKD113,-64630472.0
ID,MRJKDP05,fwijaya,2024-07-01,106858137.0,172518312.0,ID_MR_MRJKDP05,65660175.0
ID,MRBKAB01,pbrotoraharjo,2024-07-01,-2074577316.0,165772024.0,ID_MR_MRBKAB01,2240349340.0
ID,MRDPAL02,rusubiyanto,2024-07-01,515334594.0,1735282624.0,ID_MR_MRDPAL02,1219948030.0
ID,MRJKAL08,satmaja,2024-07-01,540394619.0,994535424.0,ID_MR_MRJKAL08,454140805.0
ID,MRJKCY02,rrori,2024-07-01,426822000.0,288434656.0,ID_MR_MRJKCY02,-138387344.0
ID,MRPBAB01,mnijam,2024-07-01,94936409.0,108515946.0,ID_MR_MRPBAB01,13579537.0
ID,MRSBAB01,pnazizah,2024-07-01,274117195.0,440648554.0,ID_MR_MRSBAB01,166531359.0
ID,MRTGAB01,loktaviana,2024-07-01,218549428.0,365016252.0,ID_MR_MRTGAB01,146466824.0
ID,MRMDD201,eapriani,2024-07-01,25147932.0,124685100.0,ID_MR_MRMDD201,99537168.0
ID,MRJKD201,kimaulana,2024-07-01,187537567.0,280194736.0,ID_MR_MRJKD201,92657169.0
ID,MRJKME32,hasulaeni,2024-07-01,51424943.0,77758698.0,ID_MR_MRJKME32,26333755.0
ID,MRJKME12,fswulan,2024-07-01,133650193.0,121156592.0,ID_MR_MRJKME12,-12493601.0
ID,MRJKME02,cmwati,2024-07-01,189203974.0,164359924.0,ID_MR_MRJKME02,-24844050.0
ID,MRJKME30,hnurasyid,2024-07-01,152967409.0,135235836.0,ID_MR_MRJKME30,-17731573.0
ID,MRBDME01,uemzaripin,2024-07-01,175401090.25,165230274.0,ID_MR_MRBDME01,-10170816.25
ID,MRJKME21,bhimawan,2024-07-01,152216354.0,174222608.0,ID_MR_MRJKME21,22006254.0
ID,MRJKD115,sburhanudin,2024-07-01,188603868.0,168465880.0,ID_MR_MRJKD115,-20137988.0
ID,MRPBJA01,abbakar,2024-07-01,80380676.0,154555516.0,ID_MR_MRPBJA01,74174840.0
ID,MRJKME23,ryani,2024-07-01,154969771.0,189063554.0,ID_MR_MRJKME23,34093783.0
ID,MRJKME33,tzulfikar,2024-07-01,88843891.0,141190427.0,ID_MR_MRJKME33,52346536.0
ID,MRMDME01,wsucinta,2024-07-01,204870449.0,157639748.0,ID_MR_MRMDME01,-47230701.0
ID,MRJKME14,toyulianto,2024-07-01,167778828.5,321598104.0,ID_MR_MRJKME14,153819275.5
ID,MRJKME04,mfaishal,2024-07-01,102551723.0,108815552.0,ID_MR_MRJKME04,6263829.0
ID,MRJKME01,cseketanto,2024-07-01,200155828.0,130012615.0,ID_MR_MRJKME01,-70143213.0
ID,MRJKAB03,msyarip,2024-07-01,104183665.0,240603518.0,ID_MR_MRJKAB03,136419853.0
ID,MRJKAL03,evtiomas,2024-07-01,357564850.0,1457688384.0,ID_MR_MRJKAL03,1100123534.0
ID,MRMKAL01,enatalia,2024-07-01,503080034.0,606838800.0,ID_MR_MRMKAL01,103758766.0
ID,MRJKME31,twsaputro,2024-07-01,135902353.0,80245810.0,ID_MR_MRJKME31,-55656543.0
ID,MRJKCV08,jdnovika,2024-07-01,209546466.0,262518856.0,ID_MR_MRJKCV08,52972390.0
ID,MRJKME09,nandini,2024-07-01,448361234.0,350800116.0,ID_MR_MRJKME09,-97561118.0
ID,MRMLAB01,iwahyoedi,2024-07-01,64975530.0,161867598.0,ID_MR_MRMLAB01,96892068.0
ID,MRMKDP01,heiskandar,2024-08-01,29694451.0,202402466.0,ID_MR_MRMKDP01,172708015.0
ID,MRYODP01,bwidayanto,2024-08-01,46507790.0,155443884.0,ID_MR_MRYODP01,108936094.0
ID,MRMDAB01,ikesuma,2024-08-01,63288444.0,202704488.0,ID_MR_MRMDAB01,139416044.0
ID,MRBDDP02,esilitonga,2024-08-01,36356845.0,157107096.0,ID_MR_MRBDDP02,120750251.0
ID,MRBTCKX01,aozega,2024-08-01,3623180.0,447811765.0,ID_MR_MRBTCKX01,444188585.0
ID,MRPJKAB01,kkifron,2024-08-01,96373847.0,416098800.0,ID_MR_MRPJKAB01,319724953.0
ID,MRJKAL09,lojsaleh,2024-08-01,385535820.0,1719969024.0,ID_MR_MRJKAL09,1334433204.0
ID,MRYOJA01,dagustinawati,2024-08-01,43127049.0,200698864.0,ID_MR_MRYOJA01,157571815.0
ID,MRBDDP01,ifuryan,2024-08-01,105706608.0,563046992.0,ID_MR_MRBDDP01,457340384.0
ID,MRJKJA03,apsetiawan,2024-08-01,71119085.0,168988849.0,ID_MR_MRJKJA03,97869764.0
ID,MRPBDP01,ihendro,2024-08-01,21911289.0,124659156.0,ID_MR_MRPBDP01,102747867.0
ID,MRBGDP01,abudiarti,2024-08-01,25669488.0,113120832.0,ID_MR_MRBGDP01,87451344.0
ID,MRSMJA01,smhusna,2024-08-01,34399433.0,118264034.0,ID_MR_MRSMJA01,83864601.0
ID,MRMDJA01,paputro,2024-08-01,12897255.0,158372688.0,ID_MR_MRMDJA01,145475433.0
ID,MRSBDP01,nherlina,2024-08-01,78755178.0,213136024.0,ID_MR_MRSBDP01,134380846.0
ID,MRYOAB01,wprasetia,2024-08-01,95084979.0,404654544.0,ID_MR_MRYOAB01,309569565.0
ID,MRJKJA04,tarusman,2024-08-01,34167514.0,148370684.0,ID_MR_MRJKJA04,114203170.0
ID,MRJKDP04,ascahyo,2024-08-01,63109234.0,196804944.0,ID_MR_MRJKDP04,133695710.0
ID,MRBDCV01,ftadhytama,2024-08-01,114587272.8,324211386.0,ID_MR_MRBDCV01,209624113.2
ID,MRJKCV03,pamulia,2024-08-01,64760841.0,360885176.0,ID_MR_MRJKCV03,296124335.0
ID,MRDPAL02,rusubiyanto,2024-08-01,235402195.0,1755228416.0,ID_MR_MRDPAL02,1519826221.0
ID,MRJKRE05,jtawan,2024-08-01,525127673.0,837901739.0,ID_MR_MRJKRE05,312774066.0
ID,MRSMCV02,aedwidyaningrum,2024-08-01,66593794.0,237775526.0,ID_MR_MRSMCV02,171181732.0
ID,MRJKDP01,jsinaga,2024-08-01,173090872.0,203976228.0,ID_MR_MRJKDP01,30885356.0
ID,MRMKVM02,hjlatuihamallo,2024-08-01,66688615.0,242641888.0,ID_MR_MRMKVM02,175953273.0
ID,MRDPJA01,igpajariawan,2024-08-01,60774884.0,222360796.0,ID_MR_MRDPJA01,161585912.0
ID,MRSBJA02,rramadhon,2024-08-01,12290740.0,132695140.0,ID_MR_MRSBJA02,120404400.0
ID,MRSBNS01,handreas,2024-08-01,18779725.0,231240208.0,ID_MR_MRSBNS01,212460483.0
ID,MRBDRX01,dapriyani,2024-08-01,125631837.0,261516742.0,ID_MR_MRBDRX01,135884905.0
ID,MRMLDP01,esetiyowati,2024-08-01,12833420.0,132209133.0,ID_MR_MRMLDP01,119375713.0
ID,MRPKCKX02,aafrizal,2024-08-01,35037879.0,148727360.0,ID_MR_MRPKCKX02,113689481.0
ID,MRYOAL01,htpratiwi,2024-08-01,471319297.0,2024437680.0,ID_MR_MRYOAL01,1553118383.0
ID,MRBJCKX01,mhilmansyah,2024-08-01,111196396.0,255645020.0,ID_MR_MRBJCKX01,144448624.0
ID,MRPBCKX01,rfabiola,2024-08-01,53739839.0,309902886.0,ID_MR_MRPBCKX01,256163047.0
ID,MRMDNS01,ssiregar,2024-08-01,97941243.0,51162300.0,ID_MR_MRMDNS01,-46778943.0
ID,MRJKRX01,fdpratama,2024-08-01,95588831.48,223137056.0,ID_MR_MRJKRX01,127548224.52
ID,MRTGDP01,roharahap,2024-08-01,14602730.0,110956584.0,ID_MR_MRTGDP01,96353854.0
ID,MRJKAL02,ansanjaya;rpertiwi,2024-08-01,5938637.0,932008256.0,ID_MR_MRJKAL02,926069619.0
ID,MRJKDP05,fwijaya,2024-08-01,26207277.0,180526104.0,ID_MR_MRJKDP05,154318827.0
ID,MRPBJA01,abbakar,2024-08-01,39815788.0,162639372.0,ID_MR_MRPBJA01,122823584.0
ID,MRPBDC01,wbareta,2024-08-01,58625038.0,216947286.0,ID_MR_MRPBDC01,158322248.0
ID,MRSBOB02,sbalrijanto,2024-08-01,192042345.0,300097032.0,ID_MR_MRSBOB02,108054687.0
ID,MRJKOL06,ssyaban,2024-08-01,261196323.0,931915824.0,ID_MR_MRJKOL06,670719501.0
ID,MRPWDC01,danggoro,2024-08-01,44381965.0,280231970.0,ID_MR_MRPWDC01,235850005.0
